sample	notch60	hp_5Hz	ttm	lp35	thresh_2s_avg	thresh_2s_max	thresh	lock_count
2032	0.47891	0.0255699	0.00140693	0.00189453	0.000502873	0.00657042	0.00657042	0
2002	0.484807	0.031526	0.000569675	0.00189808	0.000501864	0.00657042	0.00657042	0
1951	0.487394	0.03417	0.000137733	0.0018887	0.000500863	0.00657042	0.00657042	0
1936	0.49248	0.0392462	1.22284e-05	0.00188476	0.000499943	0.00657042	0.00657042	0
1966	0.497454	0.0441293	0.000385572	0.00191228	0.000499244	0.00657042	0.00657042	0
2036	0.502391	0.0488882	0.00126368	0.00199477	0.000498917	0.00657042	0.00657042	0
2122	0.508001	0.0542495	0.00253759	0.00213779	0.000499084	0.00657042	0.00657042	0
2183	0.512614	0.0585741	0.00286345	0.00226108	0.000499759	0.00657042	0.00657042	0
2198	0.516712	0.0623702	0.002455	0.00227415	0.00050083	0.00657042	0.00657042	0
2167	0.52009	0.0654431	0.00209328	0.00215609	0.000502141	0.00657047	0.00657042	0
2113	0.522485	0.0675194	0.00175976	0.00191201	0.000503481	0.00657047	0.00657047	0
2077	0.525485	0.0701843	0.00149446	0.00166429	0.000504727	0.00657047	0.00657047	0
2088	0.529728	0.0740441	0.00158994	0.00150806	0.000505855	0.00657047	0.00657047	0
2136	0.531968	0.0758611	0.00134065	0.00142214	0.000506836	0.00657047	0.00657047	0
2208	0.534243	0.0776608	0.00112436	0.00140195	0.000507634	0.00657047	0.00657047	0
2270	0.536543	0.0794556	0.000934366	0.001428	0.000508199	0.00657047	0.00657047	0
2285	0.536851	0.0792601	0.000625532	0.00146285	0.00050846	0.00657047	0.00657047	0
2257	0.53799	0.0799122	0.000455317	0.0014945	0.000508444	0.00657047	0.00657047	0
2197	0.538316	0.079767	0.000302651	0.00148857	0.000508208	0.00657047	0.00657047	0
2138	0.537828	0.0788077	0.000178614	0.00141107	0.000507774	0.00657047	0.00657047	0
2114	0.537323	0.0778475	0.000106669	0.00123743	0.000507117	0.00657047	0.00657047	0
2140	0.537547	0.0775872	5.48033e-05	0.00103681	0.000506256	0.00657047	0.00657047	0
2198	0.537418	0.0769521	8.45676e-06	0.000862061	0.000505229	0.00657047	0.00657047	0
2262	0.538308	0.077323	2.13713e-06	0.000712694	0.000504057	0.00657047	0.00657047	0
2299	0.540068	0.0785578	8.04699e-07	0.000587054	0.000502732	0.00657047	0.00657047	0
2285	0.540775	0.0787687	4.7185e-07	0.00048034	0.000501218	0.00657047	0.00657047	0
2236	0.542109	0.0796199	1.2948e-07	0.000366782	0.000499447	0.00657047	0.00657047	0
2170	0.541313	0.0783713	2.37455e-06	0.000271191	0.000497457	0.00657047	0.00657047	0
2142	0.543496	0.0800604	8.60683e-08	0.000190886	0.000495374	0.00657047	0.00657047	0
2148	0.5428	0.0788568	2.40636e-09	0.000124145	0.000493342	0.00657047	0.00657047	0
2201	0.543626	0.0791429	1.67811e-06	7.95843e-05	0.000491509	0.00657047	0.00657047	0
2266	0.543956	0.0789186	1.7726e-06	4.71883e-05	0.000489892	0.00657047	0.00657047	0
2308	0.543696	0.0781148	1.35189e-06	2.56669e-05	0.00048841	0.00657047	0.00657047	0
2304	0.542956	0.0768595	2.14791e-07	1.29241e-05	0.000487001	0.00657047	0.00657047	0
2254	0.541638	0.0750819	1.20819e-05	6.16792e-06	0.000485605	0.00657047	0.00657047	0
2196	0.543042	0.0760376	7.45915e-06	2.78619e-06	0.00048418	0.00657047	0.00657047	0
2150	0.543554	0.0761211	1.22418e-05	3.05655e-06	0.00048272	0.00657047	0.00657047	0
2153	0.545819	0.0779609	1.68435e-07	2.91593e-06	0.000481228	0.00657047	0.00657047	0
2198	0.547272	0.0789863	1.1537e-06	2.94086e-06	0.000479742	0.00657047	0.00657047	0
2268	0.548954	0.080261	1.97185e-06	3.048e-06	0.000478334	0.00657047	0.00657047	0
2327	0.550424	0.0813517	4.87879e-06	3.38724e-06	0.0004771	0.00657047	0.00657047	0
2339	0.549977	0.0805629	2.70357e-06	3.41074e-06	0.000476067	0.00657047	0.00657047	0
2310	0.55092	0.0812106	9.58383e-06	4.08915e-06	0.000475209	0.00657047	0.00657047	0
2245	0.550134	0.0801676	1.09434e-05	4.87065e-06	0.000474501	0.00657047	0.00657047	0
2184	0.549274	0.079066	1.58728e-05	5.88456e-06	0.00047392	0.00657047	0.00657047	0
2163	0.54949	0.0790178	8.88196e-06	6.39237e-06	0.000473446	0.00657047	0.00657047	0
2192	0.550273	0.0794944	1.13791e-05	7.1086e-06	0.000473086	0.00657047	0.00657047	0
2256	0.551342	0.0802032	5.0279e-06	7.45239e-06	0.000472823	0.00657047	0.00657047	0
2322	0.552516	0.0809664	3.92066e-06	6.86944e-06	0.000472639	0.00657047	0.00657047	0
2354	0.553118	0.0811073	7.16268e-07	6.38781e-06	0.000472521	0.00657047	0.00657047	0
2341	0.554368	0.0818341	2.32777e-07	5.53003e-06	0.000472447	0.00657047	0.00657047	0
2292	0.556027	0.0828954	5.44046e-06	5.9066e-06	0.000472406	0.00657047	0.00657047	0
2236	0.557775	0.0838826	7.13967e-06	6.33417e-06	0.000472386	0.00657047	0.00657047	0
2208	0.559786	0.0849307	2.26868e-05	7.81381e-06	0.000472381	0.00657047	0.00657047	0
2221	0.560478	0.0844455	2.89396e-05	9.53244e-06	0.000472385	0.00657047	0.00657047	0
2276	0.561479	0.0840533	2.53559e-05	1.11505e-05	0.000472393	0.00657047	0.00657047	0
2340	0.561495	0.0824709	8.85959e-06	1.10987e-05	0.000472401	0.00657047	0.00657047	0
2380	0.560983	0.0802108	5.82077e-11	1.03171e-05	0.000472408	0.00657047	0.00657047	0
2373	0.559937	0.0773031	1.342e-05	1.01419e-05	0.000472416	0.00657047	0.00657047	0
2325	0.559458	0.0749017	3.85104e-05	1.22582e-05	0.000472425	0.00657047	0.00657047	0
2261	0.559512	0.072983	7.83422e-05	1.70413e-05	0.000472438	0.00657047	0.00657047	0
2217	0.560339	0.0718169	0.000122732	2.54487e-05	0.00047246	0.00657047	0.00657047	0
2222	0.562665	0.0721306	0.00013811	3.50336e-05	0.000472491	0.00657047	0.00657047	0
2277	0.566043	0.0734774	0.000131179	4.43524e-05	0.000472531	0.00657047	0.00657047	0
2352	0.568592	0.0739737	0.000109658	5.21685e-05	0.000472577	0.00657047	0.00657047	0
2417	0.571555	0.0748671	8.43864e-05	5.78075e-05	0.000472629	0.00657047	0.00657047	0
2432	0.572235	0.0735185	8.01462e-05	6.30222e-05	0.000472684	0.00657047	0.00657047	0
2402	0.573536	0.0728716	5.38636e-05	6.52492e-05	0.000472742	0.00657047	0.00657047	0
2340	0.573964	0.0714332	3.44546e-05	6.56431e-05	0.000472801	0.00657047	0.00657047	0
2282	0.573911	0.0696244	2.78493e-05	6.58212e-05	0.00047286	0.00657047	0.00657047	0
2265	0.57474	0.0688022	1.74795e-05	6.64369e-05	0.000472921	0.00657047	0.00657047	0
2294	0.574954	0.0674655	1.89345e-05	6.77894e-05	0.000472983	0.00657047	0.00657047	0
2363	0.576772	0.0677775	1.89501e-05	6.81844e-05	0.000473045	0.00657047	0.00657047	0
2432	0.578524	0.0680412	2.95518e-05	6.75445e-05	0.000473105	0.00657047	0.00657047	0
2471	0.58105	0.0690461	2.42813e-05	6.3683e-05	0.000473159	0.00657047	0.00657047	0
2463	0.58396	0.0703858	2.00822e-05	5.63508e-05	0.000473204	0.00657047	0.00657047	0
2419	0.587278	0.0720584	2.13191e-06	4.66381e-05	0.00047324	0.00657047	0.00657047	0
2361	0.588804	0.0718768	9.89749e-07	3.73389e-05	0.000473267	0.00657047	0.00657047	0
2334	0.591053	0.0723361	8.15212e-07	2.95644e-05	0.000473286	0.00657047	0.00657047	0
2359	0.594292	0.0737039	1.6642e-05	2.47255e-05	0.000473299	0.00657047	0.00657047	0
2411	0.594054	0.0715691	7.65611e-06	1.95476e-05	0.000473301	0.00657047	0.00657047	0
2483	0.595697	0.07127	1.44743e-05	1.67341e-05	0.000473292	0.00657047	0.00657047	0
2526	0.595888	0.0694746	2.88043e-06	1.44788e-05	0.000473272	0.00657047	0.00657047	0
2525	0.596592	0.06817	1.65909e-08	1.24908e-05	0.00047324	0.00657047	0.00657047	0
2478	0.59681	0.0663386	7.33078e-06	1.17659e-05	0.0004732	0.00657047	0.00657047	0
2418	0.598232	0.0656626	2.2308e-05	1.20068e-05	0.000473154	0.00657047	0.00657047	0
2373	0.598959	0.0642596	6.08211e-05	1.49976e-05	0.000473106	0.00657047	0.00657047	0
2373	0.599972	0.0631247	7.65983e-05	1.83581e-05	0.000473059	0.00657047	0.00657047	0
2422	0.601661	0.0626489	9.38427e-05	2.33268e-05	0.000473017	0.00657047	0.00657047	0
2494	0.603226	0.062066	0.00013544	3.15666e-05	0.000472982	0.00657047	0.00657047	0
2554	0.604813	0.06155	0.000100383	3.85845e-05	0.000472954	0.00657047	0.00657047	0
2572	0.606193	0.0608808	0.000107937	4.62236e-05	0.000472933	0.00657047	0.00657047	0
2543	0.607786	0.0604947	8.064e-05	5.19254e-05	0.000472917	0.00657047	0.00657047	0
2486	0.609517	0.0603238	6.15625e-05	5.5134e-05	0.000472904	0.00657047	0.00657047	0
2426	0.609076	0.0580926	6.79966e-05	5.9444e-05	0.0004729	0.00657047	0.00657047	0
2406	0.609308	0.0566387	8.14309e-05	6.42266e-05	0.000472908	0.00657047	0.00657047	0
2431	0.608662	0.0544056	9.71005e-05	7.09566e-05	0.000472932	0.00657047	0.00657047	0
2496	0.609551	0.053785	8.72309e-05	7.71862e-05	0.000472972	0.00657047	0.00657047	0
2553	0.608393	0.0512067	0.000130924	8.60143e-05	0.000473028	0.00657047	0.00657047	0
2578	0.607568	0.049037	0.000169756	9.65463e-05	0.0004731	0.00657047	0.00657047	0
2554	0.606679	0.0468698	0.00021551	0.000107596	0.000473188	0.00657047	0.00657047	0
2486	0.604311	0.0433069	0.00030884	0.000124184	0.000473296	0.00657047	0.00657047	0
2411	0.60184	0.0396913	0.000432779	0.000148394	0.00047343	0.00657047	0.00657047	0
2366	0.5997	0.036479	0.000568576	0.000179332	0.000473596	0.00657047	0.00657047	0
2361	0.595588	0.0313856	0.000713264	0.000223109	0.000473808	0.00657047	0.00657047	0
2396	0.591148	0.0260581	0.000935172	0.000282198	0.000474078	0.00657047	0.00657047	0
2446	0.587305	0.0214223	0.0010879	0.000354145	0.000474417	0.00657047	0.00657047	0
2467	0.582049	0.0154721	0.00146788	0.000454596	0.000474853	0.00657047	0.00657047	0
2450	0.578795	0.011597	0.00156893	0.000561805	0.000475392	0.00657047	0.00657047	0
2385	0.574581	0.00683832	0.00178073	0.000683183	0.000476044	0.00657047	0.00657047	0
2298	0.569503	0.00129002	0.00207751	0.000824641	0.00047683	0.00657047	0.00657047	0
2230	0.564825	0.00378102	0.0015623	0.000930003	0.000477713	0.00657047	0.00657047	0
2211	0.561348	0.00757438	0.0010315	0.00099433	0.000478656	0.00657047	0.00657047	0
2234	0.556725	0.0124447	0.000577646	0.00102347	0.000479624	0.00657047	0.00657047	0
2283	0.55262	0.0167339	0.000214673	0.00102341	0.000480588	0.00657047	0.00657047	0
2318	0.547979	0.0214894	2.08735e-05	0.00100284	0.000481527	0.00657047	0.00657047	0
2311	0.543145	0.0263864	2.46424e-05	0.000973684	0.000482429	0.00657047	0.00657047	0
2262	0.539771	0.0297776	0.000204648	0.000947689	0.0004833	0.00657047	0.00657047	0
2182	0.535857	0.0336675	0.000487106	0.000931535	0.000484145	0.00657047	0.00657047	0
2110	0.532456	0.037015	0.00091063	0.000929782	0.000484979	0.00657047	0.00657047	0
2075	0.528944	0.0404425	0.00153291	0.000961568	0.000485833	0.00657047	0.00657047	0
2089	0.525521	0.0437458	0.00159718	0.000970805	0.000486679	0.00657047	0.00657047	0
2146	0.524343	0.0447928	0.00138521	0.000957682	0.000487489	0.00657047	0.00657047	0
2192	0.520427	0.0485297	0.00130213	0.000923496	0.000488233	0.00657047	0.00657047	0
2213	0.518594	0.050148	0.0011165	0.000854853	0.000488864	0.00657047	0.00657047	0
2188	0.517398	0.05111	0.000877383	0.00080593	0.000489388	0.00657047	0.00657047	0
2120	0.514936	0.0533004	0.00072436	0.000783992	0.000489818	0.00657047	0.00657047	0
2046	0.512617	0.0553326	0.000653059	0.000789378	0.000490153	0.00657047	0.00657047	0
2000	0.510202	0.0574147	0.00056393	0.000814325	0.000490405	0.00657047	0.00657047	0
2001	0.507559	0.0597053	0.00051485	0.000849609	0.000490572	0.00657047	0.00657047	0
2049	0.506211	0.0606791	0.000409523	0.000877101	0.000490624	0.00657047	0.00657047	0
2107	0.504183	0.0623097	0.000344617	0.000887098	0.000490581	0.00657047	0.00657047	0
2144	0.502687	0.0633954	0.000346057	0.000877023	0.000490464	0.00657047	0.00657047	0
2131	0.500366	0.0652907	0.000280931	0.000832045	0.000490273	0.00657047	0.00657047	0
2079	0.499428	0.0658064	0.000245187	0.000740064	0.000489989	0.00657047	0.00657047	0
2002	0.496929	0.0678447	0.00028005	0.000645983	0.000489632	0.00657047	0.00657047	0
1944	0.494816	0.0694696	0.000261443	0.000565714	0.000489224	0.00657047	0.00657047	0
1938	0.494535	0.0692383	0.000193369	0.000486517	0.000488763	0.00657047	0.00657047	0
1970	0.492031	0.0711896	0.000189749	0.000420321	0.000488252	0.00657047	0.00657047	0
2032	0.490968	0.0716731	0.000143228	0.000367881	0.00048769	0.00657047	0.00657047	0
2086	0.490766	0.0712782	0.000112341	0.000324166	0.000487052	0.00657047	0.00657047	0
2089	0.488239	0.073188	0.000118337	0.000285971	0.000486368	0.00657047	0.00657047	0
2050	0.487382	0.07341	0.000100293	0.000252854	0.000485663	0.00657047	0.00657047	0
1990	0.488499	0.0716758	4.0769e-05	0.000218991	0.000484958	0.00657047	0.00657047	0
1929	0.487918	0.0716439	3.40761e-05	0.000192174	0.000484295	0.00657047	0.00657047	0
1908	0.487925	0.0710214	1.00914e-05	0.000168279	0.000483658	0.00657047	0.00657047	0
1938	0.488381	0.0699461	2.27033e-07	0.000143577	0.000483017	0.00657047	0.00657047	0
2000	0.488368	0.069329	8.21359e-09	0.000123511	0.000482351	0.00657047	0.00657047	0
2061	0.488069	0.0689837	4.86629e-06	0.000106345	0.000481644	0.00657047	0.00657047	0
2087	0.487444	0.068952	7.40423e-06	8.68705e-05	0.000480881	0.00657047	0.00657047	0
2068	0.487813	0.0679174	1.1295e-05	6.90028e-05	0.000480073	0.00657047	0.00657047	0
2009	0.487668	0.067379	3.37439e-05	5.7601e-05	0.000479243	0.00657047	0.00657047	0
1944	0.487595	0.0667505	4.43494e-05	4.72153e-05	0.000478413	0.00657047	0.00657047	0
1913	0.488746	0.0648887	4.60642e-05	4.0275e-05	0.000477622	0.00657047	0.00657047	0
1925	0.48859	0.0643262	5.35477e-05	3.60755e-05	0.000476918	0.00657047	0.00657047	0
1978	0.488357	0.0638277	5.17491e-05	3.13192e-05	0.000476303	0.00657047	0.00657047	0
2055	0.490941	0.0605382	8.85082e-05	3.04774e-05	0.000475768	0.00657047	0.00657047	0
2091	0.489315	0.0614475	6.2117e-05	3.20023e-05	0.000475313	0.00657047	0.00657047	0
2081	0.488049	0.0619946	4.88474e-05	3.30574e-05	0.000474926	0.00657047	0.00657047	0
2029	0.487453	0.0618702	5.0152e-05	3.59188e-05	0.000474594	0.00657047	0.00657047	0
1956	0.486099	0.0624901	2.94562e-05	3.80066e-05	0.000474308	0.00657047	0.00657047	0
1902	0.484843	0.0629916	1.92499e-05	3.9381e-05	0.000474061	0.00657047	0.00657047	0
1904	0.486147	0.0609228	3.39613e-05	4.14593e-05	0.00047385	0.00657047	0.00657047	0
1941	0.484447	0.0618063	9.50152e-06	4.16091e-05	0.000473672	0.00657047	0.00657047	0
2012	0.485332	0.060089	1.79544e-05	4.20847e-05	0.000473522	0.00657047	0.00657047	0
2069	0.485923	0.0586416	2.68961e-05	4.15956e-05	0.000473396	0.00657047	0.00657047	0
2083	0.486388	0.0573176	1.03722e-05	3.91687e-05	0.000473291	0.00657047	0.00657047	0
2048	0.486878	0.0559615	3.00966e-05	3.80281e-05	0.000473206	0.00657047	0.00657047	0
1985	0.487616	0.0543599	5.82877e-05	3.83667e-05	0.000473138	0.00657047	0.00657047	0
1928	0.48816	0.0529585	7.94189e-05	4.03431e-05	0.000473091	0.00657047	0.00657047	0
1911	0.48896	0.0513003	0.000125211	4.29647e-05	0.000473065	0.00657047	0.00657047	0
1935	0.487634	0.0517531	0.000126304	4.75495e-05	0.000473055	0.00657047	0.00657047	0
1998	0.487615	0.0508812	0.000100834	5.12628e-05	0.000473059	0.00657047	0.00657047	0
2063	0.488152	0.0494402	0.00015292	5.86033e-05	0.000473078	0.00657047	0.00657047	0
2094	0.488752	0.0479172	0.000148153	6.70817e-05	0.000473109	0.00657047	0.00657047	0
2076	0.489529	0.0461962	0.000154887	7.677e-05	0.000473154	0.00657047	0.00657047	0
2024	0.491303	0.0434618	0.000191982	8.80572e-05	0.000473212	0.00657047	0.00657047	0
1960	0.491619	0.0421739	0.000190098	0.000100957	0.000473281	0.00657047	0.00657047	0
1927	0.492367	0.0404397	0.000193773	0.000113515	0.000473361	0.00657047	0.00657047	0
1943	0.493146	0.0386491	0.000204757	0.00012622	0.000473451	0.00657047	0.00657047	0
1998	0.49323	0.0375572	0.000188872	0.00013897	0.000473552	0.00657047	0.00657047	0
2070	0.494463	0.0353116	0.000270322	0.000156129	0.000473669	0.00657047	0.00657047	0
2117	0.495422	0.0333473	0.000307438	0.000173925	0.000473802	0.00657047	0.00657047	0
2101	0.492679	0.0350518	0.000207027	0.00018304	0.000473943	0.00657047	0.00657047	0
2051	0.492723	0.0339664	0.000194624	0.000187998	0.000474089	0.00657047	0.00657047	0
1976	0.491076	0.0345417	0.000135827	0.000188678	0.000474236	0.00657047	0.00657047	0
1926	0.490915	0.0336227	9.68076e-05	0.000188391	0.000474385	0.00657047	0.00657047	0
1919	0.490066	0.0333728	7.74594e-05	0.000183001	0.00047453	0.00657047	0.00657047	0
1964	0.490238	0.0320861	6.97825e-05	0.000177403	0.000474669	0.00657047	0.00657047	0
2028	0.489239	0.0319461	4.49313e-05	0.000169549	0.000474798	0.00657047	0.00657047	0
2086	0.489959	0.0300772	5.59508e-05	0.000159832	0.000474915	0.00657047	0.00657047	0
2094	0.488952	0.0299113	2.91629e-05	0.000148337	0.000475016	0.00657047	0.00657047	0
2061	0.490019	0.0276674	3.22617e-05	0.000136801	0.000475102	0.00657047	0.00657047	0
1993	0.48966	0.0268278	6.76329e-05	0.000127006	0.00047517	0.00657047	0.00657047	0
1936	0.490313	0.0249864	8.0641e-05	0.000119275	0.000475222	0.00657047	0.00657047	0
1915	0.49017	0.0239386	0.000112427	0.000107997	0.000475253	0.00657047	0.00657047	0
1943	0.489731	0.0231883	0.000108877	9.38141e-05	0.000475259	0.00657047	0.00657047	0
2004	0.489048	0.0226662	0.000114631	8.72143e-05	0.000475245	0.00657047	0.00657047	0
2068	0.489219	0.0213031	0.000116273	8.16179e-05	0.000475214	0.00657047	0.00657047	0
2093	0.48838	0.0209506	0.000120901	8.05517e-05	0.000475168	0.00657047	0.00657047	0
2074	0.489063	0.0190917	0.000120682	8.2257e-05	0.000475111	0.00657047	0.00657047	0
2018	0.490032	0.0169796	0.000167231	8.86692e-05	0.000475044	0.00657047	0.00657047	0
1948	0.489026	0.0168574	0.000116856	9.20317e-05	0.000474962	0.00657047	0.00657047	0
1919	0.490724	0.0140699	0.000162766	0.000100448	0.000474879	0.00657047	0.00657047	0
1929	0.489866	0.01387	0.000123573	0.000105279	0.000474797	0.00657047	0.00657047	0
1990	0.49118	0.0115566	0.000153314	0.000114147	0.000474722	0.00657047	0.00657047	0
2055	0.490543	0.0112263	0.000143089	0.000122063	0.000474656	0.00657047	0.00657047	0
2102	0.491546	0.00931799	0.000178175	0.000129959	0.000474603	0.00657047	0.00657047	0
2095	0.491078	0.00890878	0.000153619	0.000135171	0.00047456	0.00657047	0.00657047	0
2045	0.491189	0.00796348	0.000168664	0.000139188	0.00047453	0.00657047	0.00657047	0
1973	0.490346	0.00801584	0.000122675	0.000140174	0.00047451	0.00657047	0.00657047	0
1923	0.490223	0.00739273	9.19075e-05	0.000138551	0.000474501	0.00657047	0.00657047	0
1921	0.490568	0.0063397	0.000110622	0.000138147	0.000474502	0.00657047	0.00657047	0
1961	0.48949	0.00674468	5.36582e-05	0.000133344	0.000474508	0.00657047	0.00657047	0
2030	0.489696	0.00590947	6.33705e-05	0.00012925	0.000474518	0.00657047	0.00657047	0
2089	0.490615	0.0044173	5.09691e-05	0.000120946	0.000474531	0.00657047	0.00657047	0
2099	0.490068	0.00443387	4.61375e-05	0.000115895	0.000474553	0.00657047	0.00657047	0
2064	0.490671	0.00333995	3.57371e-05	0.000106821	0.000474573	0.00657047	0.00657047	0
1997	0.490626	0.00293183	3.57239e-05	0.000100546	0.000474592	0.00657047	0.00657047	0
1944	0.492284	0.000872582	5.02808e-05	9.31866e-05	0.000474605	0.00657047	0.00657047	0
1921	0.491651	0.00113258	4.73793e-05	8.63502e-05	0.000474609	0.00657047	0.00657047	0
1947	0.49075	0.00168541	3.25735e-05	7.59501e-05	0.000474596	0.00657047	0.00657047	0
2005	0.489385	0.00270158	1.32359e-05	6.59227e-05	0.00047457	0.00657047	0.00657047	0
2074	0.490762	0.00102761	3.26849e-05	5.62099e-05	0.000474526	0.00657047	0.00657047	0
2098	0.48959	0.00190964	1.59986e-05	4.85902e-05	0.000474469	0.00657047	0.00657047	0
2077	0.489728	0.00149438	8.54347e-06	4.26356e-05	0.000474397	0.00657047	0.00657047	0
2020	0.490457	0.000521064	1.53101e-05	3.58277e-05	0.000474311	0.00657047	0.00657047	0
1957	0.491142	0.000378609	8.76952e-06	3.26213e-05	0.000474214	0.00657047	0.00657047	0
1921	0.491154	0.000581682	5.52321e-06	2.84894e-05	0.000474107	0.00657047	0.00657047	0
1932	0.490647	0.000243157	3.96176e-07	2.4877e-05	0.000473993	0.00657047	0.00657047	0
1985	0.490147	9.64999e-05	1.07346e-06	2.16582e-05	0.000473874	0.00657047	0.00657047	0
2051	0.489851	0.000248879	2.06362e-06	1.92529e-05	0.000473755	0.00657047	0.00657047	0
2094	0.489848	0.000123531	6.64634e-06	1.7176e-05	0.000473634	0.00657047	0.00657047	0
2087	0.489249	0.000610948	1.73611e-07	1.35969e-05	0.000473514	0.00657047	0.00657047	0
2037	0.489166	0.000591397	1.73777e-06	1.03368e-05	0.000473395	0.00657047	0.00657047	0
1968	0.488876	0.000801176	4.80529e-07	8.04441e-06	0.000473282	0.00657047	0.00657047	0
1917	0.48845	0.00116369	4.1297e-07	7.12849e-06	0.000473174	0.00657047	0.00657047	0
1916	0.489146	0.000413626	1.22624e-09	4.79394e-06	0.000473072	0.00657047	0.00657047	0
1956	0.488272	0.00125024	4.46966e-07	3.68311e-06	0.000472975	0.00657047	0.00657047	0
2028	0.489382	0.000124365	1.41116e-08	3.07387e-06	0.000472885	0.00657047	0.00657047	0
2082	0.489172	0.000318438	4.92564e-08	1.98381e-06	0.0004728	0.00657047	0.00657047	0
2096	0.489557	5.41508e-05	3.79191e-08	1.36013e-06	0.000472726	0.00657047	0.00657047	0
2060	0.48973	0.000202894	6.29858e-09	9.66061e-07	0.000472661	0.00657047	0.00657047	0
1994	0.489729	0.000190079	1.7713e-07	9.50415e-07	0.000472605	0.00657047	0.00657047	0
1936	0.490093	0.000532001	3.52789e-09	8.73991e-07	0.000472558	0.00657047	0.00657047	0
1922	0.491679	0.00208023	1.63598e-06	8.43445e-07	0.000472516	0.00657047	0.00657047	0
1952	0.49178	0.00214764	9.68164e-07	4.37861e-07	0.000472481	0.00657047	0.00657047	0
2016	0.491921	0.00225329	3.38438e-06	6.67202e-07	0.000472449	0.00657047	0.00657047	0
2079	0.491955	0.00224796	9.95449e-07	6.14179e-07	0.000472421	0.00657047	0.00657047	0
2100	0.490259	0.000524372	1.60005e-07	5.91284e-07	0.000472396	0.00657047	0.00657047	0
2077	0.490057	0.000299931	3.42518e-10	5.61811e-07	0.000472375	0.00657047	0.00657047	0
2014	0.489356	0.000418425	1.32695e-07	5.71201e-07	0.000472357	0.00657047	0.00657047	0
1945	0.488517	0.001266	1.1302e-06	6.20004e-07	0.00047234	0.00657047	0.00657047	0
1908	0.488127	0.0016506	2.13313e-06	7.71362e-07	0.000472327	0.00657047	0.00657047	0
1922	0.488104	0.00166857	1.29179e-06	8.60115e-07	0.000472318	0.00657047	0.00657047	0
1976	0.48763	0.00213519	3.02011e-09	8.57622e-07	0.000472311	0.00657047	0.00657047	0
2048	0.4887	0.00104228	1.22184e-06	9.44446e-07	0.000472304	0.00657047	0.00657047	0
2090	0.488538	0.00119668	1.11643e-06	1.01154e-06	0.000472301	0.00657047	0.00657047	0
2086	0.488913	0.000830173	2.01012e-06	1.15487e-06	0.000472298	0.00657047	0.00657047	0
2039	0.489792	2.46167e-05	2.49755e-07	1.05585e-06	0.000472296	0.00657047	0.00657047	0
1964	0.488208	0.00157982	1.63812e-06	1.1037e-06	0.000472295	0.00657047	0.00657047	0
1905	0.485949	0.00385001	1.17758e-05	1.70309e-06	0.000472296	0.00657047	0.00657047	0
1895	0.484481	0.00530103	1.62814e-05	2.79495e-06	0.000472297	0.00657047	0.00657047	0
1922	0.480409	0.00933304	5.90199e-05	6.99923e-06	0.000472304	0.00657047	0.00657047	0
1984	0.479019	0.0106598	8.0843e-05	1.27737e-05	0.000472315	0.00657047	0.00657047	0
2029	0.476516	0.0130686	0.000119541	2.13028e-05	0.000472336	0.00657047	0.00657047	0
2040	0.476028	0.013453	0.000154025	3.22239e-05	0.000472368	0.00657047	0.00657047	0
2004	0.476012	0.0133603	0.000147953	4.26396e-05	0.00047241	0.00657047	0.00657047	0
1940	0.476324	0.0129357	0.000146544	5.30148e-05	0.000472462	0.00657047	0.00657047	0
1886	0.47756	0.0115936	0.00013384	6.25746e-05	0.000472524	0.00657047	0.00657047	0
1865	0.477535	0.0115041	9.84916e-05	6.95224e-05	0.000472593	0.00657047	0.00657047	0
1894	0.477677	0.0112624	5.49428e-05	7.33672e-05	0.000472666	0.00657047	0.00657047	0
2071	0.504697	0.0155865	0.00010579	8.078e-05	0.000472746	0.00657047	0.00657047	0
2067	0.487645	0.00146082	6.19719e-05	8.51888e-05	0.00047283	0.00657047	0.00657047	0
2020	0.470531	0.0183919	5.97853e-05	8.93421e-05	0.000472919	0.00657047	0.00657047	0
1950	0.461081	0.0275583	0.000209951	0.000103497	0.000473022	0.00657047	0.00657047	0
1898	0.464435	0.0239348	0.000109869	0.000110182	0.000473131	0.00657047	0.00657047	0
1890	0.477386	0.0108421	6.34107e-06	0.00010642	0.000473236	0.00657047	0.00657047	0
1930	0.492331	0.00410384	7.80023e-05	0.000106217	0.000473341	0.00657047	0.00657047	0
1996	0.501191	0.012883	1.6627e-06	9.77968e-05	0.000473438	0.00657047	0.00657047	0
2054	0.500196	0.0118187	9.89502e-08	8.68021e-05	0.000473524	0.00657047	0.00657047	0
2073	0.490751	0.00241047	7.83559e-05	8.18309e-05	0.000473604	0.00657047	0.00657047	0
2046	0.479272	0.00890753	4.46082e-05	7.45497e-05	0.000473676	0.00657047	0.00657047	0
1978	0.469688	0.0182615	0.000282262	8.51512e-05	0.000473754	0.00657047	0.00657047	0
1914	0.468755	0.0189544	3.16327e-07	7.81387e-05	0.000473819	0.00657047	0.00657047	0
1899	0.47866	0.00892481	0.000347208	9.90148e-05	0.000473897	0.00657047	0.00657047	0
1924	0.489284	0.00171489	0.000493726	0.000126725	0.000473991	0.00657047	0.00657047	0
1984	0.49696	0.00932229	2.30988e-06	0.000122463	0.000474071	0.00657047	0.00657047	0
